18.0,8.0,307.0,130.0,3504.0,12.0,70.0,1.0
15.0,8.0,350.0,165.0,3693.0,11.5,70.0,1.0
18.0,8.0,318.0,150.0,3436.0,11.0,70.0,1.0
16.0,8.0,304.0,150.0,3433.0,12.0,70.0,1.0
17.0,8.0,302.0,140.0,3449.0,10.5,70.0,1.0
15.0,8.0,429.0,198.0,4341.0,10.0,70.0,1.0
14.0,8.0,454.0,220.0,4354.0,9.0,70.0,1.0
14.0,8.0,440.0,215.0,4312.0,8.5,70.0,1.0
14.0,8.0,455.0,225.0,4425.0,10.0,70.0,1.0
15.0,8.0,390.0,190.0,3850.0,8.5,70.0,1.0
15.0,8.0,383.0,170.0,3563.0,10.0,70.0,1.0
14.0,8.0,340.0,160.0,3609.0,8.0,70.0,1.0
15.0,8.0,400.0,150.0,3761.0,9.5,70.0,1.0
14.0,8.0,455.0,225.0,3086.0,10.0,70.0,1.0
24.0,4.0,113.0,95.00,2372.0,15.0,70.0,3.0
22.0,6.0,198.0,95.00,2833.0,15.5,70.0,1.0
18.0,6.0,199.0,97.00,2774.0,15.5,70.0,1.0
21.0,6.0,200.0,85.00,2587.0,16.0,70.0,1.0
27.0,4.0,97.00,88.00,2130.0,14.5,70.0,3.0
26.0,4.0,97.00,46.00,1835.0,20.5,70.0,2.0
25.0,4.0,110.0,87.00,2672.0,17.5,70.0,2.0
24.0,4.0,107.0,90.00,2430.0,14.5,70.0,2.0
25.0,4.0,104.0,95.00,2375.0,17.5,70.0,2.0
26.0,4.0,121.0,113.0,2234.0,12.5,70.0,2.0
21.0,6.0,199.0,90.00,2648.0,15.0,70.0,1.0
10.0,8.0,360.0,215.0,4615.0,14.0,70.0,1.0
10.0,8.0,307.0,200.0,4376.0,15.0,70.0,1.0
11.0,8.0,318.0,210.0,4382.0,13.5,70.0,1.0
9.0,8.0,304.0,193.0,4732.0,18.5,70.0,1.0
27.0,4.0,97.00,88.00,2130.0,14.5,71.0,3.0
28.0,4.0,140.0,90.00,2264.0,15.5,71.0,1.0
25.0,4.0,113.0,95.00,2228.0,14.0,71.0,3.0
19.0,6.0,232.0,100.0,2634.0,13.0,71.0,1.0
16.0,6.0,225.0,105.0,3439.0,15.5,71.0,1.0
17.0,6.0,250.0,100.0,3329.0,15.5,71.0,1.0
19.0,6.0,250.0,88.00,3302.0,15.5,71.0,1.0
18.0,6.0,232.0,100.0,3288.0,15.5,71.0,1.0
14.0,8.0,350.0,165.0,4209.0,12.0,71.0,1.0
14.0,8.0,400.0,175.0,4464.0,11.5,71.0,1.0
14.0,8.0,351.0,153.0,4154.0,13.5,71.0,1.0
14.0,8.0,318.0,150.0,4096.0,13.0,71.0,1.0
12.0,8.0,383.0,180.0,4955.0,11.5,71.0,1.0
13.0,8.0,400.0,170.0,4746.0,12.0,71.0,1.0
13.0,8.0,400.0,175.0,5140.0,12.0,71.0,1.0
18.0,6.0,258.0,110.0,2962.0,13.5,71.0,1.0
22.0,4.0,140.0,72.00,2408.0,19.0,71.0,1.0
19.0,6.0,250.0,100.0,3282.0,15.0,71.0,1.0
18.0,6.0,250.0,88.00,3139.0,14.5,71.0,1.0
23.0,4.0,122.0,86.00,2220.0,14.0,71.0,1.0
28.0,4.0,116.0,90.00,2123.0,14.0,71.0,2.0
30.0,4.0,79.00,70.00,2074.0,19.5,71.0,2.0
30.0,4.0,88.00,76.00,2065.0,14.5,71.0,2.0
31.0,4.0,71.00,65.00,1773.0,19.0,71.0,3.0
35.0,4.0,72.00,69.00,1613.0,18.0,71.0,3.0
27.0,4.0,97.00,60.00,1834.0,19.0,71.0,2.0
26.0,4.0,91.00,70.00,1955.0,20.5,71.0,1.0
24.0,4.0,113.0,95.00,2278.0,15.5,72.0,3.0
25.0,4.0,97.50,80.00,2126.0,17.0,72.0,1.0
23.0,4.0,97.00,54.00,2254.0,23.5,72.0,2.0
20.0,4.0,140.0,90.00,2408.0,19.5,72.0,1.0
21.0,4.0,122.0,86.00,2226.0,16.5,72.0,1.0
13.0,8.0,350.0,165.0,4274.0,12.0,72.0,1.0
14.0,8.0,400.0,175.0,4385.0,12.0,72.0,1.0
15.0,8.0,318.0,150.0,4135.0,13.5,72.0,1.0
14.0,8.0,351.0,153.0,4129.0,13.0,72.0,1.0
17.0,8.0,304.0,150.0,3672.0,11.5,72.0,1.0
11.0,8.0,429.0,208.0,4633.0,11.0,72.0,1.0
13.0,8.0,350.0,155.0,4502.0,13.5,72.0,1.0
12.0,8.0,350.0,160.0,4456.0,13.5,72.0,1.0
13.0,8.0,400.0,190.0,4422.0,12.5,72.0,1.0
19.0,3.0,70.00,97.00,2330.0,13.5,72.0,3.0
15.0,8.0,304.0,150.0,3892.0,12.5,72.0,1.0
13.0,8.0,307.0,130.0,4098.0,14.0,72.0,1.0
13.0,8.0,302.0,140.0,4294.0,16.0,72.0,1.0
14.0,8.0,318.0,150.0,4077.0,14.0,72.0,1.0
18.0,4.0,121.0,112.0,2933.0,14.5,72.0,2.0
22.0,4.0,121.0,76.00,2511.0,18.0,72.0,2.0
21.0,4.0,120.0,87.00,2979.0,19.5,72.0,2.0
26.0,4.0,96.00,69.00,2189.0,18.0,72.0,2.0
22.0,4.0,122.0,86.00,2395.0,16.0,72.0,1.0
28.0,4.0,97.00,92.00,2288.0,17.0,72.0,3.0
23.0,4.0,120.0,97.00,2506.0,14.5,72.0,3.0
28.0,4.0,98.00,80.00,2164.0,15.0,72.0,1.0
27.0,4.0,97.00,88.00,2100.0,16.5,72.0,3.0
13.0,8.0,350.0,175.0,4100.0,13.0,73.0,1.0
14.0,8.0,304.0,150.0,3672.0,11.5,73.0,1.0
13.0,8.0,350.0,145.0,3988.0,13.0,73.0,1.0
14.0,8.0,302.0,137.0,4042.0,14.5,73.0,1.0
15.0,8.0,318.0,150.0,3777.0,12.5,73.0,1.0
12.0,8.0,429.0,198.0,4952.0,11.5,73.0,1.0
13.0,8.0,400.0,150.0,4464.0,12.0,73.0,1.0
13.0,8.0,351.0,158.0,4363.0,13.0,73.0,1.0
14.0,8.0,318.0,150.0,4237.0,14.5,73.0,1.0
13.0,8.0,440.0,215.0,4735.0,11.0,73.0,1.0
12.0,8.0,455.0,225.0,4951.0,11.0,73.0,1.0
13.0,8.0,360.0,175.0,3821.0,11.0,73.0,1.0
18.0,6.0,225.0,105.0,3121.0,16.5,73.0,1.0
16.0,6.0,250.0,100.0,3278.0,18.0,73.0,1.0
18.0,6.0,232.0,100.0,2945.0,16.0,73.0,1.0
18.0,6.0,250.0,88.00,3021.0,16.5,73.0,1.0
23.0,6.0,198.0,95.00,2904.0,16.0,73.0,1.0
26.0,4.0,97.00,46.00,1950.0,21.0,73.0,2.0
11.0,8.0,400.0,150.0,4997.0,14.0,73.0,1.0
12.0,8.0,400.0,167.0,4906.0,12.5,73.0,1.0
13.0,8.0,360.0,170.0,4654.0,13.0,73.0,1.0
12.0,8.0,350.0,180.0,4499.0,12.5,73.0,1.0
18.0,6.0,232.0,100.0,2789.0,15.0,73.0,1.0
20.0,4.0,97.00,88.00,2279.0,19.0,73.0,3.0
21.0,4.0,140.0,72.00,2401.0,19.5,73.0,1.0
22.0,4.0,108.0,94.00,2379.0,16.5,73.0,3.0
18.0,3.0,70.00,90.00,2124.0,13.5,73.0,3.0
19.0,4.0,122.0,85.00,2310.0,18.5,73.0,1.0
21.0,6.0,155.0,107.0,2472.0,14.0,73.0,1.0
26.0,4.0,98.00,90.00,2265.0,15.5,73.0,2.0
15.0,8.0,350.0,145.0,4082.0,13.0,73.0,1.0
16.0,8.0,400.0,230.0,4278.0,9.50,73.0,1.0
29.0,4.0,68.00,49.00,1867.0,19.5,73.0,2.0
24.0,4.0,116.0,75.00,2158.0,15.5,73.0,2.0
20.0,4.0,114.0,91.00,2582.0,14.0,73.0,2.0
19.0,4.0,121.0,112.0,2868.0,15.5,73.0,2.0
15.0,8.0,318.0,150.0,3399.0,11.0,73.0,1.0
24.0,4.0,121.0,110.0,2660.0,14.0,73.0,2.0
20.0,6.0,156.0,122.0,2807.0,13.5,73.0,3.0
11.0,8.0,350.0,180.0,3664.0,11.0,73.0,1.0
20.0,6.0,198.0,95.00,3102.0,16.5,74.0,1.0
19.0,6.0,232.0,100.0,2901.0,16.0,74.0,1.0
15.0,6.0,250.0,100.0,3336.0,17.0,74.0,1.0
31.0,4.0,79.00,67.00,1950.0,19.0,74.0,3.0
26.0,4.0,122.0,80.00,2451.0,16.5,74.0,1.0
32.0,4.0,71.00,65.00,1836.0,21.0,74.0,3.0
25.0,4.0,140.0,75.00,2542.0,17.0,74.0,1.0
16.0,6.0,250.0,100.0,3781.0,17.0,74.0,1.0
16.0,6.0,258.0,110.0,3632.0,18.0,74.0,1.0
18.0,6.0,225.0,105.0,3613.0,16.5,74.0,1.0
16.0,8.0,302.0,140.0,4141.0,14.0,74.0,1.0
13.0,8.0,350.0,150.0,4699.0,14.5,74.0,1.0
14.0,8.0,318.0,150.0,4457.0,13.5,74.0,1.0
14.0,8.0,302.0,140.0,4638.0,16.0,74.0,1.0
14.0,8.0,304.0,150.0,4257.0,15.5,74.0,1.0
29.0,4.0,98.00,83.00,2219.0,16.5,74.0,2.0
26.0,4.0,79.00,67.00,1963.0,15.5,74.0,2.0
26.0,4.0,97.00,78.00,2300.0,14.5,74.0,2.0
31.0,4.0,76.00,52.00,1649.0,16.5,74.0,3.0
32.0,4.0,83.00,61.00,2003.0,19.0,74.0,3.0
28.0,4.0,90.00,75.00,2125.0,14.5,74.0,1.0
24.0,4.0,90.00,75.00,2108.0,15.5,74.0,2.0
26.0,4.0,116.0,75.00,2246.0,14.0,74.0,2.0
24.0,4.0,120.0,97.00,2489.0,15.0,74.0,3.0
26.0,4.0,108.0,93.00,2391.0,15.5,74.0,3.0
31.0,4.0,79.00,67.00,2000.0,16.0,74.0,2.0
19.0,6.0,225.0,95.00,3264.0,16.0,75.0,1.0
18.0,6.0,250.0,105.0,3459.0,16.0,75.0,1.0
15.0,6.0,250.0,72.00,3432.0,21.0,75.0,1.0
15.0,6.0,250.0,72.00,3158.0,19.5,75.0,1.0
16.0,8.0,400.0,170.0,4668.0,11.5,75.0,1.0
15.0,8.0,350.0,145.0,4440.0,14.0,75.0,1.0
16.0,8.0,318.0,150.0,4498.0,14.5,75.0,1.0
14.0,8.0,351.0,148.0,4657.0,13.5,75.0,1.0
17.0,6.0,231.0,110.0,3907.0,21.0,75.0,1.0
16.0,6.0,250.0,105.0,3897.0,18.5,75.0,1.0
15.0,6.0,258.0,110.0,3730.0,19.0,75.0,1.0
18.0,6.0,225.0,95.00,3785.0,19.0,75.0,1.0
21.0,6.0,231.0,110.0,3039.0,15.0,75.0,1.0
20.0,8.0,262.0,110.0,3221.0,13.5,75.0,1.0
13.0,8.0,302.0,129.0,3169.0,12.0,75.0,1.0
29.0,4.0,97.00,75.00,2171.0,16.0,75.0,3.0
23.0,4.0,140.0,83.00,2639.0,17.0,75.0,1.0
20.0,6.0,232.0,100.0,2914.0,16.0,75.0,1.0
23.0,4.0,140.0,78.00,2592.0,18.5,75.0,1.0
24.0,4.0,134.0,96.00,2702.0,13.5,75.0,3.0
25.0,4.0,90.00,71.00,2223.0,16.5,75.0,2.0
24.0,4.0,119.0,97.00,2545.0,17.0,75.0,3.0
18.0,6.0,171.0,97.00,2984.0,14.5,75.0,1.0
29.0,4.0,90.00,70.00,1937.0,14.0,75.0,2.0
19.0,6.0,232.0,90.00,3211.0,17.0,75.0,1.0
23.0,4.0,115.0,95.00,2694.0,15.0,75.0,2.0
23.0,4.0,120.0,88.00,2957.0,17.0,75.0,2.0
22.0,4.0,121.0,98.00,2945.0,14.5,75.0,2.0
25.0,4.0,121.0,115.0,2671.0,13.5,75.0,2.0
33.0,4.0,91.00,53.00,1795.0,17.5,75.0,3.0
28.0,4.0,107.0,86.00,2464.0,15.5,76.0,2.0
25.0,4.0,116.0,81.00,2220.0,16.9,76.0,2.0
25.0,4.0,140.0,92.00,2572.0,14.9,76.0,1.0
26.0,4.0,98.00,79.00,2255.0,17.7,76.0,1.0
27.0,4.0,101.0,83.00,2202.0,15.3,76.0,2.0
17.5,8.0,305.0,140.0,4215.0,13.0,76.0,1.0
16.0,8.0,318.0,150.0,4190.0,13.0,76.0,1.0
15.5,8.0,304.0,120.0,3962.0,13.9,76.0,1.0
14.5,8.0,351.0,152.0,4215.0,12.8,76.0,1.0
22.0,6.0,225.0,100.0,3233.0,15.4,76.0,1.0
22.0,6.0,250.0,105.0,3353.0,14.5,76.0,1.0
24.0,6.0,200.0,81.00,3012.0,17.6,76.0,1.0
22.5,6.0,232.0,90.00,3085.0,17.6,76.0,1.0
29.0,4.0,85.00,52.00,2035.0,22.2,76.0,1.0
24.5,4.0,98.00,60.00,2164.0,22.1,76.0,1.0
29.0,4.0,90.00,70.00,1937.0,14.2,76.0,2.0
33.0,4.0,91.00,53.00,1795.0,17.4,76.0,3.0
20.0,6.0,225.0,100.0,3651.0,17.7,76.0,1.0
18.0,6.0,250.0,78.00,3574.0,21.0,76.0,1.0
18.5,6.0,250.0,110.0,3645.0,16.2,76.0,1.0
17.5,6.0,258.0,95.00,3193.0,17.8,76.0,1.0
29.5,4.0,97.00,71.00,1825.0,12.2,76.0,2.0
32.0,4.0,85.00,70.00,1990.0,17.0,76.0,3.0
28.0,4.0,97.00,75.00,2155.0,16.4,76.0,3.0
26.5,4.0,140.0,72.00,2565.0,13.6,76.0,1.0
20.0,4.0,130.0,102.0,3150.0,15.7,76.0,2.0
13.0,8.0,318.0,150.0,3940.0,13.2,76.0,1.0
19.0,4.0,120.0,88.00,3270.0,21.9,76.0,2.0
19.0,6.0,156.0,108.0,2930.0,15.5,76.0,3.0
16.5,6.0,168.0,120.0,3820.0,16.7,76.0,2.0
16.5,8.0,350.0,180.0,4380.0,12.1,76.0,1.0
13.0,8.0,350.0,145.0,4055.0,12.0,76.0,1.0
13.0,8.0,302.0,130.0,3870.0,15.0,76.0,1.0
13.0,8.0,318.0,150.0,3755.0,14.0,76.0,1.0
31.5,4.0,98.00,68.00,2045.0,18.5,77.0,3.0
30.0,4.0,111.0,80.00,2155.0,14.8,77.0,1.0
36.0,4.0,79.00,58.00,1825.0,18.6,77.0,2.0
25.5,4.0,122.0,96.00,2300.0,15.5,77.0,1.0
33.5,4.0,85.00,70.00,1945.0,16.8,77.0,3.0
17.5,8.0,305.0,145.0,3880.0,12.5,77.0,1.0
17.0,8.0,260.0,110.0,4060.0,19.0,77.0,1.0
15.5,8.0,318.0,145.0,4140.0,13.7,77.0,1.0
15.0,8.0,302.0,130.0,4295.0,14.9,77.0,1.0
17.5,6.0,250.0,110.0,3520.0,16.4,77.0,1.0
20.5,6.0,231.0,105.0,3425.0,16.9,77.0,1.0
19.0,6.0,225.0,100.0,3630.0,17.7,77.0,1.0
18.5,6.0,250.0,98.00,3525.0,19.0,77.0,1.0
16.0,8.0,400.0,180.0,4220.0,11.1,77.0,1.0
15.5,8.0,350.0,170.0,4165.0,11.4,77.0,1.0
15.5,8.0,400.0,190.0,4325.0,12.2,77.0,1.0
16.0,8.0,351.0,149.0,4335.0,14.5,77.0,1.0
29.0,4.0,97.00,78.00,1940.0,14.5,77.0,2.0
24.5,4.0,151.0,88.00,2740.0,16.0,77.0,1.0
26.0,4.0,97.00,75.00,2265.0,18.2,77.0,3.0
25.5,4.0,140.0,89.00,2755.0,15.8,77.0,1.0
30.5,4.0,98.00,63.00,2051.0,17.0,77.0,1.0
33.5,4.0,98.00,83.00,2075.0,15.9,77.0,1.0
30.0,4.0,97.00,67.00,1985.0,16.4,77.0,3.0
30.5,4.0,97.00,78.00,2190.0,14.1,77.0,2.0
22.0,6.0,146.0,97.00,2815.0,14.5,77.0,3.0
21.5,4.0,121.0,110.0,2600.0,12.8,77.0,2.0
21.5,3.0,80.00,110.0,2720.0,13.5,77.0,3.0
43.1,4.0,90.00,48.00,1985.0,21.5,78,2.0
36.1,4.0,98.00,66.00,1800.0,14.4,78,1.0
32.8,4.0,78.00,52.00,1985.0,19.4,78.0,3.0
39.4,4.0,85.00,70.00,2070.0,18.6,78.0,3.0
36.1,4.0,91.00,60.00,1800.0,16.4,78.0,3.0
19.9,8.0,260.0,110.0,3365.0,15.5,78.0,1.0
19.4,8.0,318.0,140.0,3735.0,13.2,78.0,1.0
20.2,8.0,302.0,139.0,3570.0,12.8,78.0,1.0
19.2,6.0,231.0,105.0,3535.0,19.2,78.0,1.0
20.5,6.0,200.0,95.00,3155.0,18.2,78.0,1.0
20.2,6.0,200.0,85.00,2965.0,15.8,78.0,1.0
25.1,4.0,140.0,88.00,2720.0,15.4,78.0,1.0
20.5,6.0,225.0,100.0,3430.0,17.2,78.0,1.0
19.4,6.0,232.0,90.00,3210.0,17.2,78.0,1.0
20.6,6.0,231.0,105.0,3380.0,15.8,78.0,1.0
20.8,6.0,200.0,85.00,3070.0,16.7,78.0,1.0
18.6,6.0,225.0,110.0,3620.0,18.7,78.0,1.0
18.1,6.0,258.0,120.0,3410.0,15.1,78.0,1.0
19.2,8.0,305.0,145.0,3425.0,13.2,78.0,1.0
17.7,6.0,231.0,165.0,3445.0,13.4,78.0,1.0
18.1,8.0,302.0,139.0,3205.0,11.2,78.0,1.0
17.5,8.0,318.0,140.0,4080.0,13.7,78.0,1.0
30.0,4.0,98.00,68.00,2155.0,16.5,78.0,1.0
27.5,4.0,134.0,95.00,2560.0,14.2,78.0,3.0
27.2,4.0,119.0,97.00,2300.0,14.7,78.0,3.0
30.9,4.0,105.0,75.00,2230.0,14.5,78.0,1.0
21.1,4.0,134.0,95.00,2515.0,14.8,78.0,3.0
23.2,4.0,156.0,105.0,2745.0,16.7,78.0,1.0
23.8,4.0,151.0,85.00,2855.0,17.6,78.0,1.0
23.9,4.0,119.0,97.00,2405.0,14.9,78.0,3.0
20.3,5.0,131.0,103.0,2830.0,15.9,78.0,2.0
17.0,6.0,163.0,125.0,3140.0,13.6,78.0,2.0
21.6,4.0,121.0,115.0,2795.0,15.7,78.0,2.0
16.2,6.0,163.0,133.0,3410.0,15.8,78.0,2.0
31.5,4.0,89.00,71.00,1990.0,14.9,78.0,2.0
29.5,4.0,98.00,68.00,2135.0,16.6,78.0,3.0
21.5,6.0,231.0,115.0,3245.0,15.4,79.0,1.0
19.8,6.0,200.0,85.00,2990.0,18.2,79.0,1.0
22.3,4.0,140.0,88.00,2890.0,17.3,79.0,1.0
20.2,6.0,232.0,90.00,3265.0,18.2,79.0,1.0
20.6,6.0,225.0,110.0,3360.0,16.6,79.0,1.0
17.0,8.0,305.0,130.0,3840.0,15.4,79.0,1.0
17.6,8.0,302.0,129.0,3725.0,13.4,79.0,1.0
16.5,8.0,351.0,138.0,3955.0,13.2,79.0,1.0
18.2,8.0,318.0,135.0,3830.0,15.2,79.0,1.0
16.9,8.0,350.0,155.0,4360.0,14.9,79.0,1.0
15.5,8.0,351.0,142.0,4054.0,14.3,79.0,1.0
19.2,8.0,267.0,125.0,3605.0,15.0,79.0,1.0
18.5,8.0,360.0,150.0,3940.0,13.0,79.0,1.0
31.9,4.0,89.00,71.00,1925.0,14.0,79.0,2.0
34.1,4.0,86.00,65.00,1975.0,15.2,79.0,3.0
35.7,4.0,98.00,80.00,1915.0,14.4,79.0,1.0
27.4,4.0,121.0,80.00,2670.0,15.0,79.0,1.0
25.4,5.0,183.0,77.00,3530.0,20.1,79.0,2.0
23.0,8.0,350.0,125.0,3900.0,17.4,79.0,1.0
27.2,4.0,141.0,71.00,3190.0,24.8,79.0,2.0
23.9,8.0,260.0,90.00,3420.0,22.2,79.0,1.0
34.2,4.0,105.0,70.00,2200.0,13.2,79.0,1.0
34.5,4.0,105.0,70.00,2150.0,14.9,79.0,1.0
31.8,4.0,85.00,65.00,2020.0,19.2,79.0,3.0
37.3,4.0,91.00,69.00,2130.0,14.7,79.0,2.0
28.4,4.0,151.0,90.00,2670.0,16.0,79.0,1.0
28.8,6.0,173.0,115.0,2595.0,11.3,79.0,1.0
26.8,6.0,173.0,115.0,2700.0,12.9,79.0,1.0
33.5,4.0,151.0,90.00,2556.0,13.2,79.0,1.0
41.5,4.0,98.00,76.00,2144.0,14.7,80.0,2.0
38.1,4.0,89.00,60.00,1968.0,18.8,80.0,3.0
32.1,4.0,98.00,70.00,2120.0,15.5,80.0,1.0
37.2,4.0,86.00,65.00,2019.0,16.4,80.0,3.0
28.0,4.0,151.0,90.00,2678.0,16.5,80.0,1.0
26.4,4.0,140.0,88.00,2870.0,18.1,80.0,1.0
24.3,4.0,151.0,90.00,3003.0,20.1,80.0,1.0
19.1,6.0,225.0,90.00,3381.0,18.7,80.0,1.0
34.3,4.0,97.00,78.00,2188.0,15.8,80.0,2.0
29.8,4.0,134.0,90.00,2711.0,15.5,80.0,3.0
31.3,4.0,120.0,75.00,2542.0,17.5,80.0,3.0
37.0,4.0,119.0,92.00,2434.0,15.0,80.0,3.0
32.2,4.0,108.0,75.00,2265.0,15.2,80.0,3.0
46.6,4.0,86.00,65.00,2110.0,17.9,80.0,3.0
27.9,4.0,156.0,105.0,2800.0,14.4,80.0,1.0
40.8,4.0,85.00,65.00,2110.0,19.2,80.0,3.0
44.3,4.0,90.00,48.00,2085.0,21.7,80.0,2.0
43.4,4.0,90.00,48.00,2335.0,23.7,80.0,2.0
36.4,5.0,121.0,67.00,2950.0,19.9,80.0,2.0
30.0,4.0,146.0,67.00,3250.0,21.8,80.0,2.0
44.6,4.0,91.00,67.00,1850.0,13.8,80.0,3.0
33.8,4.0,97.00,67.00,2145.0,18.0,80.0,3.0
29.8,4.0,89.00,62.00,1845.0,15.3,80.0,2.0
32.7,6.0,168.0,132.0,2910.0,11.4,80.0,3.0
23.7,3.0,70.00,100.0,2420.0,12.5,80.0,3.0
35.0,4.0,122.0,88.00,2500.0,15.1,80.0,2.0
32.4,4.0,107.0,72.00,2290.0,17.0,80.0,3.0
27.2,4.0,135.0,84.00,2490.0,15.7,81.0,1.0
26.6,4.0,151.0,84.00,2635.0,16.4,81.0,1.0
25.8,4.0,156.0,92.00,2620.0,14.4,81.0,1.0
23.5,6.0,173.0,110.0,2725.0,12.6,81.0,1.0
30.0,4.0,135.0,84.00,2385.0,12.9,81.0,1.0
39.1,4.0,79.00,58.00,1755.0,16.9,81.0,3.0
39.0,4.0,86.00,64.00,1875.0,16.4,81.0,1.0
35.1,4.0,81.00,60.00,1760.0,16.1,81.0,3.0
32.3,4.0,97.00,67.00,2065.0,17.8,81.0,3.0
37.0,4.0,85.00,65.00,1975.0,19.4,81.0,3.0
37.7,4.0,89.00,62.00,2050.0,17.3,81.0,3.0
34.1,4.0,91.00,68.00,1985.0,16.0,81.0,3.0
34.7,4.0,105.0,63.00,2215.0,14.9,81.0,1.0
34.4,4.0,98.00,65.00,2045.0,16.2,81.0,1.0
29.9,4.0,98.00,65.00,2380.0,20.7,81.0,1.0
33.0,4.0,105.0,74.00,2190.0,14.2,81.0,2.0
33.7,4.0,107.0,75.00,2210.0,14.4,81.0,3.0
32.4,4.0,108.0,75.00,2350.0,16.8,81.0,3.0
32.9,4.0,119.0,100.0,2615.0,14.8,81.0,3.0
31.6,4.0,120.0,74.00,2635.0,18.3,81.0,3.0
28.1,4.0,141.0,80.00,3230.0,20.4,81.0,2.0
30.7,6.0,145.0,76.00,3160.0,19.6,81.0,2.0
25.4,6.0,168.0,116.0,2900.0,12.6,81.0,3.0
24.2,6.0,146.0,120.0,2930.0,13.8,81.0,3.0
22.4,6.0,231.0,110.0,3415.0,15.8,81.0,1.0
26.6,8.0,350.0,105.0,3725.0,19.0,81.0,1.0
20.2,6.0,200.0,88.00,3060.0,17.1,81.0,1.0
17.6,6.0,225.0,85.00,3465.0,16.6,81.0,1.0
28.0,4.0,112.0,88.00,2605.0,19.6,82.0,1.0
27.0,4.0,112.0,88.00,2640.0,18.6,82.0,1.0
34.0,4.0,112.0,88.00,2395.0,18.0,82.0,1.0
31.0,4.0,112.0,85.00,2575.0,16.2,82.0,1.0
29.0,4.0,135.0,84.00,2525.0,16.0,82.0,1.0
27.0,4.0,151.0,90.00,2735.0,18.0,82.0,1.0
24.0,4.0,140.0,92.00,2865.0,16.4,82.0,1.0
36.0,4.0,105.0,74.00,1980.0,15.3,82.0,2.0
37.0,4.0,91.00,68.00,2025.0,18.2,82.0,3.0
31.0,4.0,91.00,68.00,1970.0,17.6,82.0,3.0
38.0,4.0,105.0,63.00,2125.0,14.7,82.0,1.0
36.0,4.0,98.00,70.00,2125.0,17.3,82.0,1.0
36.0,4.0,120.0,88.00,2160.0,14.5,82.0,3.0
36.0,4.0,107.0,75.00,2205.0,14.5,82.0,3.0
34.0,4.0,108.0,70.00,2245,16.9,82.0,3.0
38.0,4.0,91.00,67.00,1965.0,15.0,82.0,3.0
32.0,4.0,91.00,67.00,1965.0,15.7,82.0,3.0
38.0,4.0,91.00,67.00,1995.0,16.2,82.0,3.0
25.0,6.0,181.0,110.0,2945.0,16.4,82.0,1.0
38.0,6.0,262.0,85.00,3015.0,17.0,82.0,1.0
26.0,4.0,156.0,92.00,2585.0,14.5,82.0,1.0
22.0,6.0,232.0,112.0,2835,14.7,82.0,1.0
32.0,4.0,144.0,96.00,2665.0,13.9,82.0,3.0
36.0,4.0,135.0,84.00,2370.0,13.0,82.0,1.0
27.0,4.0,151.0,90.00,2950.0,17.3,82.0,1.0
27.0,4.0,140.0,86.00,2790.0,15.6,82.0,1.0
44.0,4.0,97.00,52.00,2130.0,24.6,82.0,2.0
32.0,4.0,135.0,84.00,2295.0,11.6,82.0,1.0
28.0,4.0,120.0,79.00,2625.0,18.6,82.0,1.0
31.0,4.0,119.0,82.00,2720.0,19.4,82.0,1.0
